Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
CAMBRIDGE ST & COQUITLAM AVE,PDO,PORT COQUITLAM,2018,1,49.267389,-122.770219
CAMBRIDGE ST & LOUGHEED HWY,PDO,PORT COQUITLAM,2018,1,49.264927,-122.770194
CAMBRIDGE ST & WESTMINSTER AVE,PDO,PORT COQUITLAM,2018,1,49.26557,-122.770208
CAMERON AVE & PITT RIVER RD,PDO,PORT COQUITLAM,2018,1,49.248161,-122.771939
CAPITAL CRT & CITADEL DR,PDO,PORT COQUITLAM,2018,1,49.228415,-122.791188
CARMEL AVE & GUEST ST,PDO,PORT COQUITLAM,2018,1,49.23593,-122.771783
CASTLE CRES & CITADEL DR,PDO,PORT COQUITLAM,2018,1,49.235342,-122.777718
CEDAR DR & HUBER DR & VICTORIA DR,PDO,PORT COQUITLAM,2018,1,49.285678,-122.734007
CEDAR DR & JOSEPH PL,PDO,PORT COQUITLAM,2018,1,49.284761,-122.734774
CENTRAL AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2018,1,49.256218,-122.782673
CHELSEA AVE & PIMLICO PL,PDO,PORT COQUITLAM,2018,1,49.282148,-122.752088
CHESTER ST & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2018,1,49.268422,-122.775523
CITADEL DR & FORTRESS CRT & PALISADE CRES,PDO,PORT COQUITLAM,2018,1,49.229752,-122.78731
CITADEL DR & KENSINGTON CRES,PDO,PORT COQUITLAM,2018,1,49.235976,-122.777255
CITADEL DR & PITT RIVER RD,PDO,PORT COQUITLAM,2018,1,49.239589,-122.773081
CLAUDIA PL & EASTERN DR & TINA WAY,PDO,PORT COQUITLAM,2018,1,49.240416,-122.780019
COAST MERIDIAN CONN & COAST MERIDIAN RD & LOUGHEED HWY & LOUGHEED MERIDIAN RD & ACCESS ROAD & INDUSTRIAL ACCESS ROAD & MALL ACCESS & TURNING LANE,PDO,PORT COQUITLAM,2018,1,49.259745,-122.757788
COAST MERIDIAN RD & INDUSTRIAL AVE,PDO,PORT COQUITLAM,2018,1,49.245609,-122.756124
COLUMBIA AVE & PITT RIVER RD,PDO,PORT COQUITLAM,2018,1,49.242142,-122.773416
COQUITLAM AVE & OXFORD ST,PDO,PORT COQUITLAM,2018,1,49.267353,-122.767166
DEVON RD & PRAIRIE AVE,PDO,PORT COQUITLAM,2018,1,49.271297,-122.731418
DOMINION AVE & FREMONT ST,PDO,PORT COQUITLAM,2018,1,49.258396,-122.733971
DORSET AVE & OXFORD ST,PDO,PORT COQUITLAM,2018,1,49.273859,-122.767212
EASTERN DR & HUMBER CRES,PDO,PORT COQUITLAM,2018,1,49.250733,-122.774796
EASTERN DR & WESTERN DR,PDO,PORT COQUITLAM,2018,1,49.240374,-122.783748
FERNWOOD AVE & OAKDALE ST,PDO,PORT COQUITLAM,2018,1,49.279871,-122.743373
FLINT ST & PRAIRIE AVE,PDO,PORT COQUITLAM,2018,1,49.271165,-122.770519
FREMONT ST & NICOLA AVE,PDO,PORT COQUITLAM,2018,1,49.255431,-122.734033
FREMONT ST & PRAIRIE AVE,PDO,PORT COQUITLAM,2018,1,49.271284,-122.733778
FREMONT ST & RIVERSIDE DR,PDO,PORT COQUITLAM,2018,1,49.267304,-122.733857
GRANT AVE & WELLINGTON ST,PDO,PORT COQUITLAM,2018,1,49.270167,-122.761623
GREENMOUNT AVE & OXFORD ST,PDO,PORT COQUITLAM,2018,1,49.284327,-122.767213
HAWTHORNE AVE & REEVE ST,PDO,PORT COQUITLAM,2018,1,49.25724,-122.788003
HAWTHORNE AVE & TYNER ST,PDO,PORT COQUITLAM,2018,1,49.257023,-122.775314
INVERNESS ST & PATRICIA AVE,PDO,PORT COQUITLAM,2018,1,49.276648,-122.737161
JERVIS ST & LOUGHEED HWY,PDO,PORT COQUITLAM,2018,1,49.271049,-122.784589
KELLY AVE & KINGSWAY AVE,PDO,PORT COQUITLAM,2018,1,49.259078,-122.775334
KELLY AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2018,1,49.25906,-122.782725
KENSAL PL & LINCOLN AVE,PDO,PORT COQUITLAM,2018,1,49.278471,-122.78433
KENT AVE & WELLINGTON ST,PDO,PORT COQUITLAM,2018,1,49.280777,-122.761678
KILMER ST & PRAIRIE AVE,PDO,PORT COQUITLAM,2018,1,49.271221,-122.749152
KINGSWAY AVE & PORT COQUITLAM STATION & WILSON AVE,PDO,PORT COQUITLAM,2018,1,49.260882,-122.775374
KINGSWAY AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2018,1,49.264377,-122.779601
KINGSWAY AVE & TICEHURST LANE,PDO,PORT COQUITLAM,2018,1,49.265919,-122.783293
KITCHENER AVE & WOODLAND DR,PDO,PORT COQUITLAM,2018,1,49.275265,-122.790029
LINCOLN AVE & LIVERPOOL ST,PDO,PORT COQUITLAM,2018,1,49.278434,-122.760302
LINCOLN AVE & OXFORD ST,PDO,PORT COQUITLAM,2018,1,49.278367,-122.767252
LINCOLN AVE & WELLINGTON ST,PDO,PORT COQUITLAM,2018,1,49.2784,-122.761723
LOUGHEED HWY & LOUGHEED MERIDIAN RD & TURNING LANE,PDO,PORT COQUITLAM,2018,1,49.261016,-122.760465
LOUGHEED HWY & OXFORD CONN,PDO,PORT COQUITLAM,2018,1,49.266263,-122.773739
LYNWOOD AVE & PLYMOUTH CRES,PDO,PORT COQUITLAM,2018,1,49.284373,-122.750356
MANNING AVE & VINCENT ST,PDO,PORT COQUITLAM,2018,1,49.268317,-122.758909
MAPLE ST & MCALLISTER AVE,PDO,PORT COQUITLAM,2018,1,49.263795,-122.783354
MARS ST & VICTORIA DR,PDO,PORT COQUITLAM,2018,1,49.285751,-122.73661
MARY HILL LANE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2018,1,49.243537,-122.785355
MAXWELL PL & WESTMINSTER AVE,PDO,PORT COQUITLAM,2018,1,49.265107,-122.762744
MCKENZIE PL & PITT RIVER RD,PDO,PORT COQUITLAM,2018,1,49.241085,-122.773784
MCLEAN AVE & PITT RIVER RD,PDO,PORT COQUITLAM,2018,1,49.253429,-122.773619
MORGAN AVE & TAYLOR ST,PDO,PORT COQUITLAM,2018,1,49.249188,-122.769102
MYRTLE WAY & WELLINGTON ST,PDO,PORT COQUITLAM,2018,1,49.282674,-122.76166
NORFOLK ST & PRAIRIE AVE,PDO,PORT COQUITLAM,2018,1,49.271229,-122.744833
ORIOLE AVE & ORIOLE PL & REGINA ST,PDO,PORT COQUITLAM,2018,1,49.272122,-122.750398
OTTAWA ST & RIVERSIDE DR,PDO,PORT COQUITLAM,2018,1,49.260744,-122.746465
OXFORD ST & SUFFOLK AVE,PDO,PORT COQUITLAM,2018,1,49.266462,-122.767154
PATRICIA AVE & YORK ST,PDO,PORT COQUITLAM,2018,1,49.276538,-122.764466
PITT RIVER RD & ROWLAND ST,PDO,PORT COQUITLAM,2018,1,49.254625,-122.785281
PITT RIVER RD & TYNER ST,PDO,PORT COQUITLAM,2018,1,49.253771,-122.775295
PITT RIVER RD & WARWICK AVE,PDO,PORT COQUITLAM,2018,1,49.251147,-122.772352
POOLEY AVE & RITA PL,PDO,PORT COQUITLAM,2018,1,49.243937,-122.774973
PRAIRIE AVE & RAE ST,PDO,PORT COQUITLAM,2018,1,49.271277,-122.735205
PRAIRIE AVE & YORK ST,PDO,PORT COQUITLAM,2018,1,49.271175,-122.764403
RANGER LANE & SEABORNE PL,PDO,PORT COQUITLAM,2018,1,49.255853,-122.72803
RHINE CRES & RIVERWOOD GATE & THAMES CRES,PDO,PORT COQUITLAM,2018,1,49.262744,-122.75426
RIVERSIDE DR & YANGTZE GATE,PDO,PORT COQUITLAM,2018,1,49.260743,-122.747815
ROWLAND ST & WELCHER AVE,PDO,PORT COQUITLAM,2018,1,49.258147,-122.785316
SALISBURY AVE & WELLINGTON ST,PDO,PORT COQUITLAM,2018,1,49.272377,-122.761676
SHAUGHNESSY ST & STAFFORD AVE,PDO,PORT COQUITLAM,2018,1,49.251501,-122.782587
WESTERN DR & WESTERN PL,PDO,PORT COQUITLAM,2018,1,49.239578,-122.783656
BIRCHLAND AVE & COAST MERIDIAN RD,PDO,PORT COQUITLAM,2018,2,49.265595,-122.756104
BURLEIGH AVE & KINGSWAY AVE,PDO,PORT COQUITLAM,2018,2,49.265303,-122.788814
BURNS RD & PRAIRIE AVE,PDO,PORT COQUITLAM,2018,2,49.271293,-122.727842
CEDAR DR & LINCOLN AVE,PDO,PORT COQUITLAM,2018,2,49.278487,-122.738761
COAST MERIDIAN OVERPASS & COAST MERIDIAN RD,PDO,PORT COQUITLAM,2018,2,49.260304,-122.756034
COAST MERIDIAN RD & DORSET AVE,PDO,PORT COQUITLAM,2018,2,49.273622,-122.756165
COAST MERIDIAN RD & LINCOLN AVE & LINCOLN DR,PDO,PORT COQUITLAM,2018,2,49.278459,-122.756138
COAST MERIDIAN RD & MANNING AVE & MANNING SQ,PDO,PORT COQUITLAM,2018,2,49.268346,-122.756128
COAST MERIDIAN RD & ST ALBERT AVE,PDO,PORT COQUITLAM,2018,2,49.263704,-122.756096
COAST MERIDIAN RD & WESTMINSTER AVE,PDO,PORT COQUITLAM,2018,2,49.265121,-122.7561
DAVIES AVE & HASTINGS ST,PDO,PORT COQUITLAM,2018,2,49.267959,-122.782386
ELGIN AVE & MARY HILL RD,PDO,PORT COQUITLAM,2018,2,49.262501,-122.777697
FLINT ST & LOUGHEED HWY,PDO,PORT COQUITLAM,2018,2,49.26675,-122.774493
FRASER AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2018,2,49.269273,-122.775292
GORDON AVE & WESTWOOD ST,PDO,PORT COQUITLAM,2018,2,49.269908,-122.790609
GRANT AVE & YORK ST,PDO,PORT COQUITLAM,2018,2,49.270209,-122.764422
HARBOUR ST & PITT RIVER RD,PDO,PORT COQUITLAM,2018,2,49.23552,-122.770404
KEBET WAY & KINGSWAY AVE,PDO,PORT COQUITLAM,2018,2,49.245148,-122.744763
KELLY AVE & MARY HILL RD,PDO,PORT COQUITLAM,2018,2,49.259074,-122.778591
LANCASTER ST & LOUGHEED HWY,PDO,PORT COQUITLAM,2018,2,49.272314,-122.787529
LAURIER AVE & ULSTER ST,PDO,PORT COQUITLAM,2018,2,49.274809,-122.75459
MARY HILL RD & RINDALL AVE,PDO,PORT COQUITLAM,2018,2,49.255203,-122.778548
OXFORD ST & PRAIRIE AVE,PDO,PORT COQUITLAM,2018,2,49.271171,-122.767175
PRAIRIE AVE & VINCENT ST,PDO,PORT COQUITLAM,2018,2,49.271178,-122.758954
PRAIRIE AVE & WELLINGTON ST,PDO,PORT COQUITLAM,2018,2,49.271164,-122.761659
REEVE ST & WILSON AVE,PDO,PORT COQUITLAM,2018,2,49.260866,-122.788069
RIVERSIDE DR & RIVERWOOD GATE,PDO,PORT COQUITLAM,2018,2,49.264029,-122.74227
SHAUGHNESSY ST & WELCHER AVE,PDO,PORT COQUITLAM,2018,2,49.258023,-122.782699
APEL DR & COAST MERIDIAN RD,PDO,PORT COQUITLAM,2018,3,49.281219,-122.756098
BURNS RD & DOMINION AVE & FREMONT ST CONN,PDO,PORT COQUITLAM,2018,3,49.258389,-122.728641
BURY AVE & WILSON AVE,PDO,PORT COQUITLAM,2018,3,49.260884,-122.784909
COAST MERIDIAN RD & PATRICIA AVE,PDO,PORT COQUITLAM,2018,3,49.276568,-122.756165
FREMONT ST CONN & SHERLING AVE & SHERLING PL,PDO,PORT COQUITLAM,2018,3,49.253452,-122.733949
GREENE ST & WESTWOOD ST,PDO,PORT COQUITLAM,2018,3,49.265565,-122.790747
KINGSWAY AVE & MAPLE ST,PDO,PORT COQUITLAM,2018,3,49.264988,-122.781072
KINGSWAY AVE & MARY HILL RD,PDO,PORT COQUITLAM,2018,3,49.263275,-122.777156
LEIGH SQUARE PL & SHAUGHNESSY ST & WHYTE AVE,PDO,PORT COQUITLAM,2018,3,49.262039,-122.781913
MARY HILL RD & PITT RIVER RD,PDO,PORT COQUITLAM,2018,3,49.254054,-122.778535
PITT RIVER RD & POOLEY AVE,PDO,PORT COQUITLAM,2018,3,49.244622,-122.77357
PRAIRIE AVE & ULSTER ST,PDO,PORT COQUITLAM,2018,3,49.271193,-122.754534
BEAUMARIS CLOSE & COAST MERIDIAN RD & COQUITLAM AVE,PDO,PORT COQUITLAM,2018,4,49.26743,-122.756119
CEDAR DR & PRAIRIE AVE,PDO,PORT COQUITLAM,2018,4,49.271239,-122.739761
COAST MERIDIAN RD & SALISBURY AVE,PDO,PORT COQUITLAM,2018,4,49.272407,-122.756142
DIXON ST & KINGSWAY AVE,PDO,PORT COQUITLAM,2018,4,49.265707,-122.786801
EASTERN DR & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2018,4,49.235637,-122.792125
GATELY AVE & KINGSWAY AVE,PDO,PORT COQUITLAM,2018,4,49.266061,-122.785046
HAWKINS ST & NICOLA AVE,PDO,PORT COQUITLAM,2018,4,49.255436,-122.738364
HAWKINS ST & SHERLING AVE & VILLAGE DR,PDO,PORT COQUITLAM,2018,4,49.253617,-122.738403
HAWTHORNE AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2018,4,49.257123,-122.782677
LINCOLN AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2018,4,49.27848,-122.773157
LOUGHEED HWY & MARY HILL BYPASS ONRAMP,PDO,PORT COQUITLAM,2018,4,49.250523,-122.736081
PITT RIVER RD & REEVE ST,PDO,PORT COQUITLAM,2018,4,49.254625,-122.787589
DAVIES AVE & WESTWOOD ST,PDO,PORT COQUITLAM,2018,5,49.269533,-122.790596
MARY HILL RD & WESTERN DR,PDO,PORT COQUITLAM,2018,5,49.252849,-122.779037
MARY HILL RD & WILSON AVE,PDO,PORT COQUITLAM,2018,5,49.260877,-122.778541
PRAIRIE AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2018,5,49.271224,-122.775291
ANSON AVE & WESTWOOD ST,PDO,PORT COQUITLAM,2018,6,49.277217,-122.790487
COAST MERIDIAN OVERPASS & LOUGHEED HWY,PDO,PORT COQUITLAM,2018,6,49.259073,-122.756527
DOMINION AVE & OTTAWA ST,PDO,PORT COQUITLAM,2018,7,49.258378,-122.746596
LIONS WAY & SHAUGHNESSY ST & MALL ACCESS,PDO,PORT COQUITLAM,2018,7,49.266106,-122.777793
COAST MERIDIAN RD & MARY HILL BYPASS & TURNING LANE,PDO,PORT COQUITLAM,2018,8,49.24374,-122.756068
COAST MERIDIAN RD & RIVERWOOD GATE & ROBERTSON AVE,PDO,PORT COQUITLAM,2018,8,49.262726,-122.756072
SHAUGHNESSY ST & WILSON AVE,PDO,PORT COQUITLAM,2018,8,49.260879,-122.782688
KINGSWAY AVE & MCLEAN AVE & TURNING LANE,PDO,PORT COQUITLAM,2018,9,49.253573,-122.764023
MCALLISTER AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2018,9,49.262831,-122.781134
NICOLA AVE & OTTAWA ST & MALL ACCESS,PDO,PORT COQUITLAM,2018,9,49.257692,-122.746596
CRABBE AVE & KITCHENER AVE & WESTWOOD ST & WOODLAND DR,PDO,PORT COQUITLAM,2018,10,49.275268,-122.790487
DEWDNEY TRUNK RD & WESTWOOD ST,PDO,PORT COQUITLAM,2018,10,49.268044,-122.790638
ELGIN AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2018,10,49.26362,-122.780357
HASTINGS ST & LOUGHEED HWY & TURNING LANE,PDO,PORT COQUITLAM,2018,10,49.270082,-122.782324
FREMONT ST & FREMONT ST CONN & LOUGHEED HWY & LOUGHEED HWY ONRAMP & MARY HILL BYPASS & MARY HILL BYPASS OFFRAMP & MARY HILL BYPASS ONRAMP & PITT RIVER BRIDGE & TURNING LANE,PDO,PORT COQUITLAM,2018,11,49.250147,-122.735474
LOUGHEED HWY & MARY HILL BYPASS & MARY HILL BYPASS OFFRAMP,PDO,PORT COQUITLAM,2018,11,49.250416,-122.735771
PITT RIVER RD & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2018,11,49.254583,-122.782641
KINGSWAY AVE & WESTWOOD ST,PDO,PORT COQUITLAM,2018,12,49.265176,-122.79085
BROADWAY ST & COAST MERIDIAN OVERPASS & KINGSWAY AVE & TURNING LANE,PDO,PORT COQUITLAM,2018,13,49.252845,-122.762324
COAST MERIDIAN RD & KINGSWAY AVE,PDO,PORT COQUITLAM,2018,13,49.250047,-122.755963
LOUGHEED HWY & OTTAWA ST & TURNING LANE,PDO,PORT COQUITLAM,2018,13,49.255475,-122.747715
CHRISTMAS WAY & WESTWOOD ST,PDO,PORT COQUITLAM,2018,14,49.271863,-122.790555
DOMINION AVE & LOUGHEED HWY & TURNING LANE,PDO,PORT COQUITLAM,2018,15,49.258205,-122.75309
COAST MERIDIAN RD & PRAIRIE AVE,PDO,PORT COQUITLAM,2018,21,49.271192,-122.756124
LOUGHEED HWY & OXFORD CONN & OXFORD ST & TURNING LANE,PDO,PORT COQUITLAM,2018,24,49.263719,-122.767413
KINGSWAY AVE & MARY HILL BYPASS & TURNING LANE,PDO,PORT COQUITLAM,2018,27,49.246496,-122.748006
COAST MERIDIAN CONN & COAST MERIDIAN OVERPASS & COAST MERIDIAN RD & LOUGHEED HWY & LOUGHEED MERIDIAN RD & ACCESS ROAD & INDUSTRIAL ACCESS ROAD & MALL ACCESS & TURNING LANE,PDO,PORT COQUITLAM,2018,29,49.259848,-122.756931
MARY HILL BYPASS & PITT RIVER RD & TURNING LANE,PDO,PORT COQUITLAM,2018,37,49.234608,-122.769488
ARGUE ST & MARY HILL BYPASS & SHAUGHNESSY ST & TURNING LANE,PDO,PORT COQUITLAM,2018,65,49.227198,-122.795647
LOUGHEED HWY & WESTWOOD ST & TURNING LANE,PDO,PORT COQUITLAM,2018,69,49.27352,-122.790547
LOUGHEED HWY & SHAUGHNESSY ST & TURNING LANE,PDO,PORT COQUITLAM,2018,73,49.267482,-122.77645
BROADWAY ST & MARY HILL BYPASS & TURNING LANE,PDO,PORT COQUITLAM,2018,74,49.240773,-122.761896
APEL DR & SOBALL ST & VICTORIA DR,PDO,PORT COQUITLAM,2019,1,49.285755,-122.750404
AUDREY DR & EASTERN DR,PDO,PORT COQUITLAM,2019,1,49.244374,-122.776243
AVON PL & DOMINION AVE & HAWKINS ST,PDO,PORT COQUITLAM,2019,1,49.258389,-122.737823
BELLE PL & EASTERN DR & POOLEY AVE,PDO,PORT COQUITLAM,2019,1,49.243605,-122.776122
BROADWAY ST & KEBET WAY,PDO,PORT COQUITLAM,2019,1,49.239267,-122.759935
BURNS RD & PRAIRIE AVE,PDO,PORT COQUITLAM,2019,1,49.271293,-122.727842
CAMBRIDGE ST & COQUITLAM AVE,PDO,PORT COQUITLAM,2019,1,49.267389,-122.770219
CAMBRIDGE ST & SUFFOLK AVE,PDO,PORT COQUITLAM,2019,1,49.26648,-122.770213
CAMERON AVE & PITT RIVER RD,PDO,PORT COQUITLAM,2019,1,49.248161,-122.771939
CEDAR DR & HUBER DR & VICTORIA DR,PDO,PORT COQUITLAM,2019,1,49.285678,-122.734007
CEDAR DR & WRIGHT AVE,PDO,PORT COQUITLAM,2019,1,49.272129,-122.739323
CENTRAL AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2019,1,49.256218,-122.782673
CHILCOTT AVE & HASTINGS ST,PDO,PORT COQUITLAM,2019,1,49.272614,-122.782261
CITADEL DR & CONFEDERATION DR & PALISADE CRES,PDO,PORT COQUITLAM,2019,1,49.231867,-122.785479
CITADEL DR & PITT RIVER RD,PDO,PORT COQUITLAM,2019,1,49.239589,-122.773081
COAST MERIDIAN RD & DORSET AVE,PDO,PORT COQUITLAM,2019,1,49.273622,-122.756165
COQUITLAM AVE & OXFORD ST,PDO,PORT COQUITLAM,2019,1,49.267353,-122.767166
DAVIES AVE & RALEIGH ST,PDO,PORT COQUITLAM,2019,1,49.268008,-122.78614
DONALD ST & MCALLISTER AVE,PDO,PORT COQUITLAM,2019,1,49.262109,-122.779465
DONALD ST & WILSON AVE,PDO,PORT COQUITLAM,2019,1,49.260868,-122.781115
ELGIN AVE & MAPLE ST,PDO,PORT COQUITLAM,2019,1,49.264462,-122.781965
ESSEX AVE & INVERNESS ST,PDO,PORT COQUITLAM,2019,1,49.28036,-122.737157
FLINT ST & GRANT AVE,PDO,PORT COQUITLAM,2019,1,49.270116,-122.771351
FRASER AVE & OXFORD ST,PDO,PORT COQUITLAM,2019,1,49.269159,-122.767164
FREMONT ST & FREMONT ST CONN,PDO,PORT COQUITLAM,2019,1,49.253079,-122.734041
FREMONT ST & NICOLA AVE,PDO,PORT COQUITLAM,2019,1,49.255431,-122.734033
FREMONT ST CONN & SEABORNE AVE & SEABORNE PL,PDO,PORT COQUITLAM,2019,1,49.256003,-122.728894
GORDON AVE & WESTWOOD ST,PDO,PORT COQUITLAM,2019,1,49.269908,-122.790609
HARBOUR ST & PITT RIVER RD,PDO,PORT COQUITLAM,2019,1,49.23552,-122.770404
HASTINGS ST & KITCHENER AVE,PDO,PORT COQUITLAM,2019,1,49.274704,-122.782237
INVERNESS ST & PATRICIA AVE,PDO,PORT COQUITLAM,2019,1,49.276648,-122.737161
JERVIS ST & LOUGHEED HWY,PDO,PORT COQUITLAM,2019,1,49.271049,-122.784589
KEBET WAY & MUSTANG PL,PDO,PORT COQUITLAM,2019,1,49.243444,-122.74888
KELLY AVE & KINGSWAY AVE,PDO,PORT COQUITLAM,2019,1,49.259078,-122.775334
KELLY AVE & MARY HILL RD,PDO,PORT COQUITLAM,2019,1,49.259074,-122.778591
KELLY AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2019,1,49.25906,-122.782725
KINGSWAY AVE & MARY HILL RD,PDO,PORT COQUITLAM,2019,1,49.263275,-122.777156
LANCASTER ST & LOUGHEED HWY,PDO,PORT COQUITLAM,2019,1,49.272314,-122.787529
LARCH WAY & LARKSPUR DR,PDO,PORT COQUITLAM,2019,1,49.266226,-122.750673
LAURIER AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2019,1,49.274871,-122.774538
LOBB AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2019,1,49.253313,-122.782635
LOUGHEED HWY & MARY HILL BYPASS ONRAMP,PDO,PORT COQUITLAM,2019,1,49.250523,-122.736081
MARY HILL LANE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2019,1,49.243537,-122.785355
MARY HILL RD & MCALLISTER AVE,PDO,PORT COQUITLAM,2019,1,49.261646,-122.77835
MARY HILL RD & RINDALL AVE,PDO,PORT COQUITLAM,2019,1,49.255203,-122.778548
MARY HILL RD & WESTERN DR,PDO,PORT COQUITLAM,2019,1,49.252849,-122.779037
MORGAN AVE & PITT RIVER RD,PDO,PORT COQUITLAM,2019,1,49.249178,-122.771949
NACHT AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2019,1,49.247888,-122.782722
OXFORD ST & PRAIRIE AVE,PDO,PORT COQUITLAM,2019,1,49.271171,-122.767175
OXFORD ST & WESTMINSTER AVE,PDO,PORT COQUITLAM,2019,1,49.265546,-122.767155
PATRICIA AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2019,1,49.276828,-122.773495
PITT RIVER RD & POOLEY AVE,PDO,PORT COQUITLAM,2019,1,49.244622,-122.77357
PITT RIVER RD & ROWLAND ST,PDO,PORT COQUITLAM,2019,1,49.254625,-122.785281
PITT RIVER RD & WARWICK AVE,PDO,PORT COQUITLAM,2019,1,49.251147,-122.772352
PRAIRIE AVE & REGINA ST,PDO,PORT COQUITLAM,2019,1,49.27122,-122.750392
PRAIRIE AVE & TORONTO ST,PDO,PORT COQUITLAM,2019,1,49.271215,-122.753161
PRAIRIE AVE & TURNING LANE,PDO,PORT COQUITLAM,2019,1,49.271193,-122.755322
REEVE ST & WELCHER AVE,PDO,PORT COQUITLAM,2019,1,49.258131,-122.788067
REEVE ST & WILSON AVE,PDO,PORT COQUITLAM,2019,1,49.260866,-122.788069
RIVERSIDE DR & SKEENA ST,PDO,PORT COQUITLAM,2019,1,49.267248,-122.736788
SHAUGHNESSY ST & WELCHER AVE,PDO,PORT COQUITLAM,2019,1,49.258023,-122.782699
ST ALBERT AVE & ST CATHERINE ST,PDO,PORT COQUITLAM,2019,1,49.263642,-122.757316
ATKINS AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2019,2,49.259956,-122.782708
BROADWAY ST & LANGAN AVE,PDO,PORT COQUITLAM,2019,2,49.250166,-122.762342
BURNS RD & DOMINION AVE & FREMONT ST CONN,PDO,PORT COQUITLAM,2019,2,49.258389,-122.728641
CEDAR DR & PRAIRIE AVE,PDO,PORT COQUITLAM,2019,2,49.271239,-122.739761
CENTRAL AVE & TYNER ST,PDO,PORT COQUITLAM,2019,2,49.256096,-122.775305
COLUMBIA AVE & PITT RIVER RD,PDO,PORT COQUITLAM,2019,2,49.242142,-122.773416
EASTERN DR & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2019,2,49.235637,-122.792125
EASTERN DR & WESTERN DR,PDO,PORT COQUITLAM,2019,2,49.240374,-122.783748
FLINT ST & LOUGHEED HWY,PDO,PORT COQUITLAM,2019,2,49.26675,-122.774493
HAWKINS ST & NICOLA AVE,PDO,PORT COQUITLAM,2019,2,49.255436,-122.738364
LAURIER AVE & ULSTER ST,PDO,PORT COQUITLAM,2019,2,49.274809,-122.75459
LINCOLN AVE & OXFORD ST,PDO,PORT COQUITLAM,2019,2,49.278367,-122.767252
MAPLE ST & MCALLISTER AVE,PDO,PORT COQUITLAM,2019,2,49.263795,-122.783354
OTTAWA ST & RIVERSIDE DR,PDO,PORT COQUITLAM,2019,2,49.260744,-122.746465
PRAIRIE AVE & ULSTER ST,PDO,PORT COQUITLAM,2019,2,49.271193,-122.754534
PRAIRIE AVE & WELLINGTON ST,PDO,PORT COQUITLAM,2019,2,49.271164,-122.761659
RIVERSIDE DR & RIVERWOOD GATE,PDO,PORT COQUITLAM,2019,2,49.264029,-122.74227
BURLEIGH AVE & KINGSWAY AVE,PDO,PORT COQUITLAM,2019,3,49.265303,-122.788814
CITADEL DR & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2019,3,49.232315,-122.793768
COAST MERIDIAN RD & SALISBURY AVE,PDO,PORT COQUITLAM,2019,3,49.272407,-122.756142
GRANT AVE,PDO,PORT COQUITLAM,2019,3,49.270291,-122.754856
KINGSWAY AVE & PORT COQUITLAM STATION & WILSON AVE,PDO,PORT COQUITLAM,2019,3,49.260882,-122.775374
NICOLA AVE & OTTAWA ST & MALL ACCESS,PDO,PORT COQUITLAM,2019,3,49.257692,-122.746596
PRAIRIE AVE & VINCENT ST,PDO,PORT COQUITLAM,2019,3,49.271178,-122.758954
APEL DR & COAST MERIDIAN RD,PDO,PORT COQUITLAM,2019,4,49.281219,-122.756098
COAST MERIDIAN OVERPASS & COAST MERIDIAN RD,PDO,PORT COQUITLAM,2019,4,49.260304,-122.756034
COAST MERIDIAN OVERPASS & LOUGHEED HWY,PDO,PORT COQUITLAM,2019,4,49.259073,-122.756527
COAST MERIDIAN RD & LINCOLN AVE & LINCOLN DR,PDO,PORT COQUITLAM,2019,4,49.278459,-122.756138
COAST MERIDIAN RD & WESTMINSTER AVE,PDO,PORT COQUITLAM,2019,4,49.265121,-122.7561
HAWKINS ST & SHERLING AVE & VILLAGE DR,PDO,PORT COQUITLAM,2019,4,49.253617,-122.738403
KINGSWAY AVE & MAPLE ST,PDO,PORT COQUITLAM,2019,4,49.264988,-122.781072
LEIGH SQUARE PL & SHAUGHNESSY ST & WHYTE AVE,PDO,PORT COQUITLAM,2019,4,49.262039,-122.781913
