Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
104 AVE & 244 ST,Casualty,MAPLE RIDGE,2021,1,49.191319,-122.54754
104 AVE & JACKSON RD,Casualty,MAPLE RIDGE,2021,1,49.191303,-122.539493
105A AVE & ROBERTSON ST,Casualty,MAPLE RIDGE,2021,1,49.193653,-122.536239
112 AVE & 240 ST & KANAKA WAY,Casualty,MAPLE RIDGE,2021,1,49.205828,-122.55667
112 AVE & 246 ST,Casualty,MAPLE RIDGE,2021,1,49.207175,-122.539107
112 AVE & 280 ST,Casualty,MAPLE RIDGE,2021,1,49.205627,-122.442525
114A AVE & 240 ST,Casualty,MAPLE RIDGE,2021,1,49.210176,-122.556749
116 AVE & 256 ST,Casualty,MAPLE RIDGE,2021,1,49.213105,-122.512459
117 AVE & 231B ST,Casualty,MAPLE RIDGE,2021,1,49.214941,-122.580138
117 AVE & RIVER WYND,Casualty,MAPLE RIDGE,2021,1,49.215103,-122.634819
118 AVE & 203 ST,Casualty,MAPLE RIDGE,2021,1,49.217366,-122.658456
118 AVE & 207 ST & CAMWOOD AVE,Casualty,MAPLE RIDGE,2021,1,49.21684,-122.64792
118 AVE & 232 ST,Casualty,MAPLE RIDGE,2021,1,49.216727,-122.579258
118 AVE & 236B ST,Casualty,MAPLE RIDGE,2021,1,49.216754,-122.566042
118 AVE & GLENHURST ST,Casualty,MAPLE RIDGE,2021,1,49.216709,-122.575351
119 AVE & 203 ST,Casualty,MAPLE RIDGE,2021,1,49.220458,-122.657106
119 AVE & 222 ST,Casualty,MAPLE RIDGE,2021,1,49.218915,-122.60704
119 AVE & 223 ST,Casualty,MAPLE RIDGE,2021,1,49.218581,-122.604518
119 AVE & 227 ST,Casualty,MAPLE RIDGE,2021,1,49.218944,-122.594054
119 AVE & COTTONWOOD DR,Casualty,MAPLE RIDGE,2021,1,49.218467,-122.570959
121 AVE & 203 ST & WICKLUND AVE,Casualty,MAPLE RIDGE,2021,1,49.223409,-122.656726
121 AVE & 224 ST,Casualty,MAPLE RIDGE,2021,1,49.222349,-122.601368
121 AVE & 227 ST,Casualty,MAPLE RIDGE,2021,1,49.222309,-122.593965
121 AVE & LAITY ST,Casualty,MAPLE RIDGE,2021,1,49.222999,-122.631824
122 AVE & 221 ST,Casualty,MAPLE RIDGE,2021,1,49.224189,-122.610213
122 AVE & 227 ST,Casualty,MAPLE RIDGE,2021,1,49.224929,-122.593888
122 AVE & 232 ST,Casualty,MAPLE RIDGE,2021,1,49.223982,-122.579211
122 AVE & DOVER ST,Casualty,MAPLE RIDGE,2021,1,49.224194,-122.614161
123 AVE & 203 ST,Casualty,MAPLE RIDGE,2021,1,49.226596,-122.656833
123 AVE & 207A ST,Casualty,MAPLE RIDGE,2021,1,49.22629,-122.647099
123 AVE & LAITY ST,Casualty,MAPLE RIDGE,2021,1,49.226323,-122.631801
124 AVE & 262 ST,Casualty,MAPLE RIDGE,2021,1,49.227452,-122.496223
124 AVE & GRAY ST,Casualty,MAPLE RIDGE,2021,1,49.227762,-122.608875
128 AVE & 230 ST,Casualty,MAPLE RIDGE,2021,1,49.234953,-122.584981
128 AVE & 256 ST,Casualty,MAPLE RIDGE,2021,1,49.235024,-122.511999
128 AVE & ABERNETHY WAY,Casualty,MAPLE RIDGE,2021,1,49.235024,-122.60588
132 AVE & 203 ST & OLD DEWDNEY TRUNK RD & SHARPE RD,Casualty,MAPLE RIDGE,2021,1,49.242284,-122.655845
132 AVE & 210 ST,Casualty,MAPLE RIDGE,2021,1,49.24227,-122.63896
201B ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,1,49.221425,-122.662774
203 ST & PATTERSON AVE,Casualty,MAPLE RIDGE,2021,1,49.21781,-122.658262
203 ST & STANTON AVE,Casualty,MAPLE RIDGE,2021,1,49.216176,-122.658592
203 ST & THORNE AVE,Casualty,MAPLE RIDGE,2021,1,49.214171,-122.658548
206 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2021,1,49.218529,-122.651305
207 ST & RIVER RD & RIVER RD W,Casualty,MAPLE RIDGE,2021,1,49.213335,-122.647995
208 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,1,49.220523,-122.644818
210 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2021,1,49.217475,-122.638927
214 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,1,49.220577,-122.628133
216 ST & DONOVAN AVE,Casualty,MAPLE RIDGE,2021,1,49.219094,-122.622801
221 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2021,1,49.216906,-122.610134
221 ST & SELKIRK AVE,Casualty,MAPLE RIDGE,2021,1,49.217957,-122.610123
222 ST & BROWN AVE & CHURCH AVE,Casualty,MAPLE RIDGE,2021,1,49.221468,-122.607014
222 ST & SELKIRK AVE,Casualty,MAPLE RIDGE,2021,1,49.217852,-122.607042
223 ST & CALLAGHAN AVE,Casualty,MAPLE RIDGE,2021,1,49.213525,-122.60461
224 ST & BROWN AVE,Casualty,MAPLE RIDGE,2021,1,49.221607,-122.601402
224 ST & MCINTOSH LANE,Casualty,MAPLE RIDGE,2021,1,49.219968,-122.60176
224 ST & ST ANNE AVE,Casualty,MAPLE RIDGE,2021,1,49.214471,-122.601966
225 ST & HANEY BYPASS,Casualty,MAPLE RIDGE,2021,1,49.210712,-122.599383
226 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2021,1,49.217115,-122.596301
227 ST & BROWN AVE,Casualty,MAPLE RIDGE,2021,1,49.221381,-122.593995
227 ST & REID AVE,Casualty,MAPLE RIDGE,2021,1,49.227304,-122.593851
230 ST & ABERNETHY WAY,Casualty,MAPLE RIDGE,2021,1,49.228327,-122.585022
232 ST & COTTONWOOD DR,Casualty,MAPLE RIDGE,2021,1,49.20574,-122.579042
234 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,1,49.220383,-122.574153
236 ST & KANAKA WAY,Casualty,MAPLE RIDGE,2021,1,49.20425,-122.568038
237 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,1,49.220352,-122.565266
237 ST & KANAKA WAY,Casualty,MAPLE RIDGE,2021,1,49.204088,-122.564729
238B ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,1,49.220355,-122.561232
240 ST & MCCLURE AVE & MCCLURE DR,Casualty,MAPLE RIDGE,2021,1,49.196967,-122.55672
246 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,1,49.220251,-122.540418
248 ST & HALNOR AVE,Casualty,MAPLE RIDGE,2021,1,49.225372,-122.534857
250 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,1,49.220314,-122.529289
252 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,1,49.220364,-122.523587
256 ST & 98 AVE,Casualty,MAPLE RIDGE,2021,1,49.180345,-122.512722
256 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,1,49.220462,-122.512522
264 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,1,49.220182,-122.490589
280 ST & 96 AVE,Casualty,MAPLE RIDGE,2021,1,49.17667,-122.443572
284 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,1,49.219932,-122.431378
ACADIA ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,1,49.220537,-122.615567
APPLE GROVE & CHERRYWOOD DR,Casualty,MAPLE RIDGE,2021,1,49.221648,-122.583324
BAKER PL & MCCLURE DR,Casualty,MAPLE RIDGE,2021,1,49.19455,-122.550759
BEST ST & RIVER RD,Casualty,MAPLE RIDGE,2021,1,49.211925,-122.638642
CARR ST & RIVER RD,Casualty,MAPLE RIDGE,2021,1,49.214286,-122.61673
CARSHILL ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2021,1,49.21695,-122.614208
CHARLTON ST & LORNE AVE,Casualty,MAPLE RIDGE,2021,1,49.206907,-122.658206
COTTONWOOD DR & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,1,49.220327,-122.570941
DARTFORD ST & MAPLE CRES,Casualty,MAPLE RIDGE,2021,1,49.206178,-122.649658
DEWDNEY TRUNK RD & DOVER ST,Casualty,MAPLE RIDGE,2021,1,49.220531,-122.614036
DEWDNEY TRUNK RD & FRASER ST,Casualty,MAPLE RIDGE,2021,1,49.220438,-122.600376
DEWDNEY TRUNK RD & GARDEN ST,Casualty,MAPLE RIDGE,2021,1,49.220482,-122.603024
DEWDNEY TRUNK RD & ROSEWOOD ST,Casualty,MAPLE RIDGE,2021,1,49.21998,-122.641926
DUNN AVE & WEST ST,Casualty,MAPLE RIDGE,2021,1,49.218145,-122.665164
GARIBALDI ST & SAYERS CRES,Casualty,MAPLE RIDGE,2021,1,49.228526,-122.461132
HANEY BYPASS & HARRISON ST,Casualty,MAPLE RIDGE,2021,1,49.20635,-122.588958
LORNE AVE & MELVILLE ST,Casualty,MAPLE RIDGE,2021,1,49.208062,-122.655708
MAPLE MEADOWS WAY & STEWART CRES,Casualty,MAPLE RIDGE,2021,1,49.214924,-122.667578
MCKAY AVE & RIVER RD,Casualty,MAPLE RIDGE,2021,1,49.192029,-122.573057
100 AVE & 272 ST,Casualty,MAPLE RIDGE,2021,2,49.182524,-122.46852
113B AVE & STEWART CRES,Casualty,MAPLE RIDGE,2021,2,49.210539,-122.659427
119 AVE & LOUGHEED HWY & TURNING LANE,Casualty,MAPLE RIDGE,2021,2,49.21792,-122.643187
122 AVE & 222 ST,Casualty,MAPLE RIDGE,2021,2,49.224164,-122.606956
128 AVE & 216 ST,Casualty,MAPLE RIDGE,2021,2,49.235089,-122.622504
132 AVE & 224 ST,Casualty,MAPLE RIDGE,2021,2,49.242231,-122.60105
205 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,2,49.221332,-122.653015
207A ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,2,49.220512,-122.646708
220 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,2,49.220526,-122.612764
227 ST & SELKIRK AVE,Casualty,MAPLE RIDGE,2021,2,49.218104,-122.594043
228 ST & ABERNETHY WAY,Casualty,MAPLE RIDGE,2021,2,49.228542,-122.590318
232 ST & CHERRYWOOD DR,Casualty,MAPLE RIDGE,2021,2,49.221528,-122.579252
236 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,2,49.220362,-122.568178
243 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,2,49.22031,-122.549743
263 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2021,2,49.172076,-122.492581
BURNETT ST & HANEY BYPASS & TURNING LANE,Casualty,MAPLE RIDGE,2021,2,49.207006,-122.590088
BURNETT ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2021,2,49.214789,-122.58874
DEWDNEY TRUNK RD & EDGE ST,Casualty,MAPLE RIDGE,2021,2,49.220418,-122.597837
DEWDNEY TRUNK RD & GLENHURST ST,Casualty,MAPLE RIDGE,2021,2,49.220378,-122.575457
GOLDEN EARS WAY & MAPLE MEADOWS WAY,Casualty,MAPLE RIDGE,2021,2,49.216786,-122.668398
KINGSTON ST & STEWART CRES,Casualty,MAPLE RIDGE,2021,2,49.213996,-122.663541
118 AVE & 240 ST,Casualty,MAPLE RIDGE,2021,3,49.216695,-122.556963
119 AVE & 207 ST,Casualty,MAPLE RIDGE,2021,3,49.21925,-122.647889
122 AVE & 224 ST,Casualty,MAPLE RIDGE,2021,3,49.224108,-122.601367
124 AVE & 232 ST & ABERNETHY WAY,Casualty,MAPLE RIDGE,2021,3,49.227619,-122.579171
132 AVE & 232 ST,Casualty,MAPLE RIDGE,2021,3,49.243176,-122.579788
206 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,3,49.22053,-122.650492
227 ST & ABERNETHY WAY,Casualty,MAPLE RIDGE,2021,3,49.229206,-122.593826
228 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,3,49.220426,-122.590283
232B ST & DEWDNEY TRUNK RD & HAWTHORNE ST,Casualty,MAPLE RIDGE,2021,3,49.220372,-122.576939
HANEY BYPASS & RIVER RD,Casualty,MAPLE RIDGE,2021,3,49.211524,-122.601536
113B AVE & 113B AVE OFFRAMP & 113B AVE ONRAMP & AIRPORT WAY,Casualty,MAPLE RIDGE,2021,4,49.20843,-122.670562
113B AVE & 113B AVE OFFRAMP & 113B AVE ONRAMP & AIRPORT WAY & GOLDEN EARS BRIDGE & GOLDEN EARS WAY,Casualty,MAPLE RIDGE,2021,4,49.208845,-122.668656
113B AVE & 201A ST,Casualty,MAPLE RIDGE,2021,4,49.209286,-122.663224
124 AVE & 224 ST,Casualty,MAPLE RIDGE,2021,4,49.227721,-122.60127
209 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,4,49.220531,-122.641406
218 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2021,4,49.216978,-122.617947
222 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,4,49.220495,-122.60701
223 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,4,49.22049,-122.604509
224 ST & ABERNETHY WAY,Casualty,MAPLE RIDGE,2021,4,49.231341,-122.601174
224 ST & SELKIRK AVE & MALL ACCESS,Casualty,MAPLE RIDGE,2021,4,49.217729,-122.601635
225 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2021,4,49.217114,-122.598939
230 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,4,49.220398,-122.58485
272 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,4,49.220009,-122.457784
272 ST & LOUGHEED HWY & ACCESS ROAD,Casualty,MAPLE RIDGE,2021,4,49.173079,-122.475686
CALLAGHAN AVE & HANEY BYPASS,Casualty,MAPLE RIDGE,2021,4,49.21333,-122.604057
102 AVE & 240 ST,Casualty,MAPLE RIDGE,2021,5,49.187489,-122.556867
116 AVE & LOUGHEED HWY,Casualty,MAPLE RIDGE,2021,5,49.212423,-122.586332
128 AVE & 209 ST & 210 ST & GOLDEN EARS WAY,Casualty,MAPLE RIDGE,2021,5,49.234974,-122.638909
227 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2021,5,49.217049,-122.594116
266 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2021,5,49.17236,-122.482013
DEWDNEY TRUNK RD & LAITY ST,Casualty,MAPLE RIDGE,2021,5,49.220558,-122.631841
DUNN AVE & MAPLE MEADOWS WAY,Casualty,MAPLE RIDGE,2021,5,49.217965,-122.66829
LOUGHEED HWY & RIVER RD & TAMARACK LANE & TURNING LANE,Casualty,MAPLE RIDGE,2021,5,49.201042,-122.578643
128 AVE & LAITY ST,Casualty,MAPLE RIDGE,2021,6,49.23509,-122.631728
224 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2021,7,49.216929,-122.601543
227 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,7,49.220439,-122.594009
280 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2021,7,49.174071,-122.444206
113B AVE & 203 ST & HAMMOND RD & MAPLE CRES,Casualty,MAPLE RIDGE,2021,8,49.212069,-122.658672
200 ST & MAPLE MEADOWS WAY & MAPLE MEADOWS WAY OFFRAMP & TURNING LANE,Casualty,MAPLE RIDGE,2021,8,49.220396,-122.666544
203 ST & GOLDEN EARS WAY,Casualty,MAPLE RIDGE,2021,8,49.23238,-122.656702
207 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,8,49.220516,-122.647839
216 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,8,49.220566,-122.622749
223 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2021,8,49.216888,-122.604541
228 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2021,8,49.215969,-122.590379
287 ST & 94 AVE & LOUGHEED HWY & TURNING LANE,Casualty,MAPLE RIDGE,2021,8,49.173393,-122.428961
203 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,9,49.221432,-122.656683
224 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,9,49.220463,-122.601689
LOUGHEED HWY & RIVER RD,Casualty,MAPLE RIDGE,2021,9,49.179571,-122.541872
JIM ROBSON WAY & LOUGHEED HWY & TURNING LANE,Casualty,MAPLE RIDGE,2021,10,49.192614,-122.572723
240 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,13,49.220346,-122.557124
240 ST & LOUGHEED HWY & TURNING LANE,Casualty,MAPLE RIDGE,2021,15,49.183312,-122.556831
LAITY ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2021,15,49.217099,-122.631897
222 ST & HANEY BYPASS & LOUGHEED HWY,Casualty,MAPLE RIDGE,2021,16,49.21689,-122.607056
232 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2021,16,49.220363,-122.579239
216 ST & LOUGHEED HWY & TURNING LANE,Casualty,MAPLE RIDGE,2021,18,49.217037,-122.622845
207 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2021,21,49.218251,-122.647897
203 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2021,27,49.219239,-122.657635
232 ST & HANEY BYPASS & KANAKA WAY & LOUGHEED HWY & TURNING LANE,Casualty,MAPLE RIDGE,2021,28,49.203322,-122.579946
DEWDNEY TRUNK RD & LOUGHEED HWY & MAPLE MEADOWS WAY & WEST ST & TURNING LANE,Casualty,MAPLE RIDGE,2021,28,49.221211,-122.664242
102 AVE & 242B ST,Casualty,MAPLE RIDGE,2022,1,49.187457,-122.550108
105A AVE & 245B ST,Casualty,MAPLE RIDGE,2022,1,49.193874,-122.540986
110 AVE & 272 ST,Casualty,MAPLE RIDGE,2022,1,49.201418,-122.468477
112 AVE & 240 ST & KANAKA WAY,Casualty,MAPLE RIDGE,2022,1,49.205828,-122.55667
112 AVE & 272 ST,Casualty,MAPLE RIDGE,2022,1,49.205647,-122.468471
113B AVE & 201A ST,Casualty,MAPLE RIDGE,2022,1,49.209286,-122.663224
113B AVE & 203 ST & HAMMOND ELEMENTARY SCHOOL ACCESS & HAMMOND RD & MAPLE CRES & TURNING LANE,Casualty,MAPLE RIDGE,2022,1,49.212176,-122.658714
115A AVE & KINGSTON ST,Casualty,MAPLE RIDGE,2022,1,49.211786,-122.665778
116 AVE & 232 ST,Casualty,MAPLE RIDGE,2022,1,49.213063,-122.577871
116 AVE & CREEKSIDE ST,Casualty,MAPLE RIDGE,2022,1,49.213152,-122.562808
118 AVE & 207 ST & CAMWOOD AVE,Casualty,MAPLE RIDGE,2022,1,49.21684,-122.64792
118 AVE & 210 ST,Casualty,MAPLE RIDGE,2022,1,49.216353,-122.639685
119 AVE & 226 ST & MALL ACCESS,Casualty,MAPLE RIDGE,2022,1,49.218963,-122.596296
119 AVE & 228 ST,Casualty,MAPLE RIDGE,2022,1,49.218926,-122.590286
119 AVE & 236 ST,Casualty,MAPLE RIDGE,2022,1,49.21846,-122.568106
119A AVE & 200 ST & WEST ST,Casualty,MAPLE RIDGE,2022,1,49.219328,-122.664991
120B AVE & 237 ST,Casualty,MAPLE RIDGE,2022,1,49.22152,-122.565257
122 AVE & 223 ST,Casualty,MAPLE RIDGE,2022,1,49.224137,-122.603778
123 AVE & 216 ST,Casualty,MAPLE RIDGE,2022,1,49.226426,-122.622636
123 AVE & 232 ST,Casualty,MAPLE RIDGE,2022,1,49.225466,-122.579192
124 AVE & 216 ST,Casualty,MAPLE RIDGE,2022,1,49.227845,-122.622597
124 AVE & 262 ST,Casualty,MAPLE RIDGE,2022,1,49.227452,-122.496223
124 AVE & LAITY ST,Casualty,MAPLE RIDGE,2022,1,49.227846,-122.6318
126 AVE & 216 ST,Casualty,MAPLE RIDGE,2022,1,49.231052,-122.622563
127 AVE & 224 ST,Casualty,MAPLE RIDGE,2022,1,49.233164,-122.601137
128 AVE & 228 ST,Casualty,MAPLE RIDGE,2022,1,49.234994,-122.590325
132 AVE & 203 ST & OLD DEWDNEY TRUNK RD & SHARPE RD,Casualty,MAPLE RIDGE,2022,1,49.242284,-122.655845
132 AVE & 210 ST,Casualty,MAPLE RIDGE,2022,1,49.24227,-122.63896
200 ST & MAPLE LANE,Casualty,MAPLE RIDGE,2022,1,49.219829,-122.665833
202 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,1,49.221435,-122.660923
203 ST & PATTERSON AVE,Casualty,MAPLE RIDGE,2022,1,49.21781,-122.658262
203 ST & STANTON AVE,Casualty,MAPLE RIDGE,2022,1,49.216176,-122.658592
207 ST & GOLF LANE & WESTFIELD AVE,Casualty,MAPLE RIDGE,2022,1,49.210339,-122.648077
207 ST & RIVER RD & RIVER RD W,Casualty,MAPLE RIDGE,2022,1,49.213335,-122.647995
207A ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,1,49.220512,-122.646708
209 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,1,49.220531,-122.641406
212 ST & COOK AVE,Casualty,MAPLE RIDGE,2022,1,49.219645,-122.63312
216 ST & RIVER RD,Casualty,MAPLE RIDGE,2022,1,49.214007,-122.622911
221 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2022,1,49.216906,-122.610134
223 ST & MCINTOSH AVE,Casualty,MAPLE RIDGE,2022,1,49.219566,-122.604535
223 ST & RIVER RD,Casualty,MAPLE RIDGE,2022,1,49.212229,-122.604702
224 ST & ABERNETHY WAY & TURNING LANE,Casualty,MAPLE RIDGE,2022,1,49.231409,-122.601115
224 ST & BROWN AVE,Casualty,MAPLE RIDGE,2022,1,49.221607,-122.601402
224 ST & MCINTOSH AVE,Casualty,MAPLE RIDGE,2022,1,49.219531,-122.601719
224 ST & NORTH AVE,Casualty,MAPLE RIDGE,2022,1,49.21597,-122.601448
225 ST & HANEY BYPASS,Casualty,MAPLE RIDGE,2022,1,49.210712,-122.599383
225 ST & SELKIRK AVE & MALL ACCESS,Casualty,MAPLE RIDGE,2022,1,49.217681,-122.59892
226 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2022,1,49.217115,-122.596301
227 ST & BROWN AVE,Casualty,MAPLE RIDGE,2022,1,49.221381,-122.593995
227 ST & HANEY BYPASS & TURNING LANE,Casualty,MAPLE RIDGE,2022,1,49.209196,-122.595308
227 ST & SELKIRK AVE,Casualty,MAPLE RIDGE,2022,1,49.218104,-122.594043
228 ST & ABERNETHY WAY,Casualty,MAPLE RIDGE,2022,1,49.228542,-122.590318
228 ST & REID AVE,Casualty,MAPLE RIDGE,2022,1,49.227281,-122.590321
230 ST & ABERNETHY WAY,Casualty,MAPLE RIDGE,2022,1,49.228327,-122.585022
232 ST & COTTONWOOD DR,Casualty,MAPLE RIDGE,2022,1,49.20574,-122.579042
232 ST & DOGWOOD AVE,Casualty,MAPLE RIDGE,2022,1,49.237879,-122.579485
232 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2022,1,49.205029,-122.580911
232 ST & SILVER VALLEY RD,Casualty,MAPLE RIDGE,2022,1,49.252154,-122.580137
232B ST & DEWDNEY TRUNK RD & HAWTHORNE ST,Casualty,MAPLE RIDGE,2022,1,49.220372,-122.576939
234 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,1,49.220383,-122.574153
234A ST & KANAKA WAY,Casualty,MAPLE RIDGE,2022,1,49.203259,-122.572692
236 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,1,49.220362,-122.568178
236 ST & FERN CRES,Casualty,MAPLE RIDGE,2022,1,49.239514,-122.569461
245B ST & MCCLURE DR,Casualty,MAPLE RIDGE,2022,1,49.19531,-122.541088
246 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,1,49.220251,-122.540418
252 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,1,49.220364,-122.523587
272 ST & DEWDNEY TRUNK RD & TURNING LANE,Casualty,MAPLE RIDGE,2022,1,49.219923,-122.457788
287 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,1,49.220077,-122.426976
ACADIA ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,1,49.220537,-122.615567
ALLISON ST & MCIVOR AVE,Casualty,MAPLE RIDGE,2022,1,49.228916,-122.662014
CALLAGHAN AVE & HANEY BYPASS,Casualty,MAPLE RIDGE,2022,1,49.21333,-122.604057
CHARLTON ST & HAMPTON ST,Casualty,MAPLE RIDGE,2022,1,49.206224,-122.657469
CREEKSIDE ST & KANAKA WAY,Casualty,MAPLE RIDGE,2022,1,49.204154,-122.566491
DALE DR & THORNE AVE,Casualty,MAPLE RIDGE,2022,1,49.21486,-122.654033
DARBY ST & RIVER RD,Casualty,MAPLE RIDGE,2022,1,49.213825,-122.626359
DARTFORD ST & LORNE AVE,Casualty,MAPLE RIDGE,2022,1,49.208666,-122.649628
DEWDNEY TRUNK RD & FRASER ST,Casualty,MAPLE RIDGE,2022,1,49.220438,-122.600376
DEWDNEY TRUNK RD & GARIBALDI ST,Casualty,MAPLE RIDGE,2022,1,49.220041,-122.461738
DEWDNEY TRUNK RD & HALL ST,Casualty,MAPLE RIDGE,2022,1,49.220562,-122.618551
DEWDNEY TRUNK RD & PLAZA ST,Casualty,MAPLE RIDGE,2022,1,49.220494,-122.605977
DEWDNEY TRUNK RD & ROSEWOOD ST,Casualty,MAPLE RIDGE,2022,1,49.21998,-122.641926
DEWDNEY TRUNK RD & ROTHSAY ST,Casualty,MAPLE RIDGE,2022,1,49.22009,-122.470385
DEWDNEY TRUNK RD & WICKLOW WAY,Casualty,MAPLE RIDGE,2022,1,49.220544,-122.616446
DITTON ST & PRINCESS ST,Casualty,MAPLE RIDGE,2022,1,49.20497,-122.657992
DOUGLAS AVE & LAITY ST,Casualty,MAPLE RIDGE,2022,1,49.228675,-122.631796
EDGE ST & LEE AVE,Casualty,MAPLE RIDGE,2022,1,49.226677,-122.598346
FRASER ST & NORTH AVE,Casualty,MAPLE RIDGE,2022,1,49.215965,-122.600121
HAMMOND RD & MAPLE MEADOWS WAY & MAPLE MEADOWS WAY ONRAMP,Casualty,MAPLE RIDGE,2022,1,49.21659,-122.668213
HANEY BYPASS & HARRISON ST,Casualty,MAPLE RIDGE,2022,1,49.20635,-122.588958
HANEY BYPASS & RIVER RD,Casualty,MAPLE RIDGE,2022,1,49.211524,-122.601536
LAITY ST & RIVER RD,Casualty,MAPLE RIDGE,2022,1,49.213045,-122.631944
LAITY ST & THORNTON AVE,Casualty,MAPLE RIDGE,2022,1,49.232088,-122.631751
LORNE AVE & PRINCESS ST,Casualty,MAPLE RIDGE,2022,1,49.206346,-122.659424
LOUGHEED HWY & SPILSBURY ST,Casualty,MAPLE RIDGE,2022,1,49.171826,-122.50028
MAPLE MEADOWS WAY & STEWART CRES,Casualty,MAPLE RIDGE,2022,1,49.214924,-122.667578
PINE ST & RIVER RD,Casualty,MAPLE RIDGE,2022,1,49.213538,-122.629099
102 AVE & 241A ST,Casualty,MAPLE RIDGE,2022,2,49.187475,-122.55246
104 AVE & JACKSON RD,Casualty,MAPLE RIDGE,2022,2,49.191303,-122.539493
114A AVE & 240 ST,Casualty,MAPLE RIDGE,2022,2,49.210176,-122.556749
117 AVE & BURNETT ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2022,2,49.214911,-122.588515
118 AVE & 240 ST,Casualty,MAPLE RIDGE,2022,2,49.216695,-122.556963
119 AVE & 203 ST,Casualty,MAPLE RIDGE,2022,2,49.220458,-122.657106
